NUMBER OF OBSERVATIONS						
142120						
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS
9	11	1998	12.7	1.4	-9999	0
10	11	1998	7.9	0.8	-9999	0
11	11	1998	5.5	0.7	-9999	0
12	11	1998	7.4	0.9	-9999	0
13	11	1998	5.9	0.7	-9999	0
14	11	1998	4.3	0.4	-9999	0
15	11	1998	5.4	0.8	-9999	0
16	11	1998	3.2	0.4	-9999	0
17	11	1998	0.7	0.1	-9999	0
18	11	1998	0.5	0.1	-9999	0
19	11	1998	3.1	0.1	-9999	0
20	11	1998	2.7	0.5	-9999	0
21	11	1998	2.3	0.6	-9999	0
22	11	1998	1.4	0.6	-9999	0
23	11	1998	0.8	0.1	-9999	0
24	11	1998	3.2	0.4	-9999	0
25	11	1998	4.2	0.1	-9999	0
26	11	1998	5.5	0.4	-9999	0
27	11	1998	5.6	0.3	-9999	0
28	11	1998	8.4	0.4	-9999	0
29	11	1998	4.3	0.2	-9999	0
30	11	1998	4.2	0.5	-9999	0
1	12	1998	3.6	0.3	-9999	0
2	12	1998	2.7	0.3	44.12	0
3	12	1998	1.8	0.2	-9999	0
4	12	1998	2.7	0.6	-9999	0
5	12	1998	1	0.7	-9999	0
6	12	1998	0.1	0.4	-9999	0
7	12	1998	0	0.2	-9999	0
8	12	1998	5.9	0.2	-9999	0
9	12	1998	7.6	0.1	-9999	0
10	12	1998	7.4	0.2	-9999	0
11	12	1998	6.2	0.2	-9999	0
12	12	1998	10.4	0.5	-9999	0
13	12	1998	8.2	1.2	-9999	0
14	12	1998	12.6	1	-9999	0
15	12	1998	10.6	0.3	-9999	0
16	12	1998	6.9	0.3	-9999	0
17	12	1998	6.2	0.4	-9999	0
18	12	1998	7.9	0.5	-9999	0
19	12	1998	5.3	0.8	-9999	0
20	12	1998	2.6	0.3	-9999	0
21	12	1998	0	0.5	-9999	0
22	12	1998	1.9	0.1	-9999	0
23	12	1998	6.4	0.3	-9999	0
24	12	1998	3.7	0.2	-9999	0
25	12	1998	10.1	0.8	-9999	0
26	12	1998	7.1	1.1	-9999	0
27	12	1998	6.8	1.1	-9999	0
28	12	1998	5.2	0.8	-9999	0
29	12	1998	4.6	0.3	-9999	0
30	12	1998	9	1	-9999	0
31	12	1998	8.4	0.5	-9999	0
1	1	1999	7.4	0.6	-9999	0
2	1	1999	7	1	-9999	0
3	1	1999	4.6	0.6	-9999	0
4	1	1999	10	1.1	-9999	0
5	1	1999	11.3	0.8	-9999	0
6	1	1999	9.8	1.2	-9999	0
7	1	1999	5.2	0.4	-9999	0
8	1	1999	4	0.6	-9999	0
9	1	1999	2	0.2	-9999	0
10	1	1999	1.3	0	-9999	0
11	1	1999	1.2	0.1	-9999	0
12	1	1999	0.2	0.3	45.28	0
13	1	1999	3.2	0.6	-9999	0
14	1	1999	5.6	1	-9999	0
15	1	1999	8.2	1.1	-9999	0
16	1	1999	6.6	0.7	-9999	0
17	1	1999	4.7	0.5	-9999	0
18	1	1999	5.6	0.7	-9999	0
19	1	1999	10.8	0.8	-9999	0
20	1	1999	11	0.8	-9999	0
21	1	1999	5.6	0	-9999	0
22	1	1999	0.5	0	-9999	0
23	1	1999	3.5	0.3	-9999	0
24	1	1999	6.6	0.6	-9999	0
25	1	1999	9.8	1.4	-9999	0
26	1	1999	4.8	0.8	-9999	0
27	1	1999	4.1	0.7	-9999	0
28	1	1999	6.7	0.9	-9999	0
29	1	1999	3.4	0.5	-9999	0
30	1	1999	2.8	0.5	-9999	0
31	1	1999	3.6	0.2	-9999	0
1	2	1999	6.5	0.2	-9999	0
2	2	1999	4.8	0.3	46.348	0
3	2	1999	7.6	0.6	-9999	0
4	2	1999	10	1.4	-9999	0
5	2	1999	6.7	1.8	-9999	0
6	2	1999	5.3	0.9	-9999	0
7	2	1999	1.3	0.9	-9999	0
8	2	1999	0	0.5	-9999	0
9	2	1999	0	0.6	-9999	0
10	2	1999	0.6	0.6	-9999	0
11	2	1999	1	0.3	-9999	0
12	2	1999	2.6	0.3	-9999	0
13	2	1999	1.5	0.5	-9999	0
14	2	1999	1.6	0.5	-9999	0
15	2	1999	4.6	0.5	-9999	0
16	2	1999	6.1	1.5	-9999	0
17	2	1999	4	1.2	-9999	0
18	2	1999	7.3	0.6	-9999	0
19	2	1999	9.7	0.9	-9999	0
20	2	1999	5.9	1.3	-9999	0
21	2	1999	6.1	1.3	-9999	0
22	2	1999	3.8	1.5	-9999	0
23	2	1999	3.1	1.4	-9999	0
24	2	1999	2.6	0.5	-9999	0
25	2	1999	3.8	0.7	-9999	0
26	2	1999	8.9	1.1	-9999	0
27	2	1999	7.4	1	-9999	0
28	2	1999	7.6	1.6	-9999	0
1	3	1999	10.5	1.1	-9999	0
2	3	1999	10.9	0.9	-9999	0
3	3	1999	7.7	2	47.296	0
4	3	1999	4.9	0.9	-9999	0
5	3	1999	3.6	0.7	-9999	0
6	3	1999	2.8	0.4	-9999	0
7	3	1999	3.4	0.4	-9999	0
8	3	1999	4	0.4	-9999	0
9	3	1999	3.9	0.3	-9999	0
10	3	1999	3.5	0.8	-9999	0
11	3	1999	3.2	0.9	-9999	0
12	3	1999	9	1.1	-9999	0
13	3	1999	9.7	1.2	-9999	0
14	3	1999	7.7	1.3	-9999	0
15	3	1999	7.6	1	-9999	0
16	3	1999	8.3	1.2	-9999	0
17	3	1999	9.8	1	-9999	0
18	3	1999	8.3	1.4	-9999	0
19	3	1999	6.3	1.4	-9999	0
20	3	1999	7	1.5	-9999	0
21	3	1999	6.9	1.5	-9999	0
22	3	1999	6	1.8	-9999	0
23	3	1999	10.6	1.7	-9999	0
24	3	1999	9.2	1.6	-9999	0
25	3	1999	9	1.4	-9999	0
26	3	1999	6.8	1.1	-9999	0
27	3	1999	6.4	1.2	-9999	0
28	3	1999	8.5	2.1	-9999	0
29	3	1999	10.9	2	-9999	0
30	3	1999	11.2	1.1	-9999	0
31	3	1999	12.7	2.2	-9999	0
1	4	1999	11.7	2.7	47.672	0
2	4	1999	11.8	2	-9999	0
3	4	1999	10.6	1.1	-9999	0
4	4	1999	11.5	1.5	-9999	0
5	4	1999	13.6	1.6	-9999	0
6	4	1999	12.5	2.9	-9999	0
7	4	1999	9.7	2	-9999	0
8	4	1999	10.5	1.7	-9999	0
9	4	1999	12.7	1.7	-9999	0
10	4	1999	10.7	1.9	-9999	0
11	4	1999	8.8	3.3	-9999	0
12	4	1999	8.5	2.4	-9999	0
13	4	1999	4.4	2	-9999	0
14	4	1999	2.9	1.6	-9999	0
15	4	1999	4.2	1.8	-9999	0
16	4	1999	5.1	1.5	-9999	0
17	4	1999	5.2	1.7	-9999	0
18	4	1999	5	1.2	-9999	0
19	4	1999	5.8	2.1	-9999	0
20	4	1999	8.1	1.2	-9999	0
21	4	1999	11.3	3.3	-9999	0
22	4	1999	11.1	3	-9999	0
23	4	1999	10.3	2.4	-9999	0
24	4	1999	10.7	1.5	-9999	0
25	4	1999	11	2.8	-9999	0
26	4	1999	11.4	2	-9999	0
27	4	1999	11.8	3.4	-9999	0
28	4	1999	10.2	2.9	-9999	0
29	4	1999	9.6	3	-9999	0
30	4	1999	10.4	2.9	-9999	0
1	5	1999	10.5	1.4	-9999	0
2	5	1999	10.9	2.6	-9999	0
3	5	1999	12.5	2.4	-9999	0
4	5	1999	10.9	2.9	47.577	0
5	5	1999	11.6	3.1	-9999	0
6	5	1999	13.5	1.6	-9999	0
7	5	1999	13.4	2.5	-9999	0
8	5	1999	13	3.4	-9999	0
9	5	1999	15.2	4.1	-9999	0
10	5	1999	14.4	4.1	-9999	0
11	5	1999	13	3	-9999	0
12	5	1999	13.1	3.4	-9999	0
13	5	1999	12.8	3.1	-9999	0
14	5	1999	11.8	2	-9999	0
15	5	1999	11.5	3.7	-9999	0
16	5	1999	10.2	2.8	-9999	0
17	5	1999	10.7	4.1	-9999	0
18	5	1999	12.3	3	-9999	0
19	5	1999	15	3.5	-9999	0
20	5	1999	14	3.3	-9999	0
21	5	1999	13.9	3.8	-9999	0
22	5	1999	12.1	4.7	-9999	0
23	5	1999	14.4	3.4	-9999	0
24	5	1999	14.1	3.5	-9999	0
25	5	1999	12.5	4	-9999	0
26	5	1999	14.1	3.6	-9999	0
27	5	1999	16.5	5	-9999	0
28	5	1999	17.9	5.2	-9999	0
29	5	1999	16.3	3.7	-9999	0
30	5	1999	11.5	1.7	-9999	0
31	5	1999	11.3	1.9	-9999	0
1	6	1999	13.7	3.7	-9999	0
2	6	1999	14.7	2.7	46.95	0
3	6	1999	14.2	3.3	-9999	0
4	6	1999	13.4	3.5	-9999	0
5	6	1999	11.7	3.2	-9999	0
6	6	1999	11.5	2.5	-9999	0
7	6	1999	11.6	2.3	-9999	0
8	6	1999	10.1	2.6	-9999	0
9	6	1999	12	3.5	-9999	0
10	6	1999	11.2	1.9	-9999	0
11	6	1999	10.7	1.8	-9999	0
12	6	1999	10.7	0.6	-9999	0
13	6	1999	13.4	1.7	-9999	0
14	6	1999	15.6	2.5	-9999	0
15	6	1999	17.2	3.4	-9999	0
16	6	1999	18.3	4.6	-9999	0
17	6	1999	14.6	3.2	-9999	0
18	6	1999	14.5	3.6	-9999	0
19	6	1999	16.6	4.4	-9999	0
20	6	1999	14.7	3.7	-9999	0
21	6	1999	11.7	3.4	-9999	0
22	6	1999	12.4	3.1	-9999	0
23	6	1999	14.7	1.7	-9999	0
24	6	1999	14.6	3	-9999	0
25	6	1999	13.5	3.9	-9999	0
26	6	1999	15.8	4.7	-9999	0
27	6	1999	15.5	2.7	-9999	0
28	6	1999	13.5	4.1	-9999	0
29	6	1999	14	1.6	-9999	0
30	6	1999	15.7	3.7	-9999	0
1	7	1999	16.3	2.6	-9999	0
2	7	1999	19	4	46.119	0
3	7	1999	19.3	3.2	-9999	0
4	7	1999	17.7	3.4	-9999	0
5	7	1999	16.9	2.1	-9999	0
6	7	1999	17.9	3	-9999	0
7	7	1999	19.2	3.1	-9999	0
8	7	1999	19.6	2.6	-9999	0
9	7	1999	17.9	3.7	-9999	0
10	7	1999	18.1	4.3	-9999	0
11	7	1999	18.3	4.2	-9999	0
12	7	1999	16.5	2.3	-9999	0
13	7	1999	17.4	3.4	-9999	0
14	7	1999	14.7	3.1	-9999	0
15	7	1999	15	3.5	-9999	0
16	7	1999	17.6	4.2	-9999	0
17	7	1999	18.8	4.6	-9999	0
18	7	1999	19.8	4.5	-9999	0
19	7	1999	21.1	4.8	-9999	0
20	7	1999	19	4.1	-9999	0
21	7	1999	15.9	4.4	-9999	0
22	7	1999	13.7	2.5	-9999	0
23	7	1999	17.4	3.8	-9999	0
24	7	1999	21.8	4.6	-9999	0
25	7	1999	17.8	3.7	-9999	0
26	7	1999	14.7	3.7	-9999	0
27	7	1999	14.8	3.7	-9999	0
28	7	1999	16.4	4	-9999	0
29	7	1999	18.2	4	-9999	0
30	7	1999	19.7	4.2	-9999	0
31	7	1999	21.3	4.4	-9999	0
1	8	1999	21.9	4	-9999	0
2	8	1999	22.7	5.8	-9999	0
3	8	1999	20.7	3.3	45.294	0
4	8	1999	19.7	3.3	-9999	0
5	8	1999	19.9	3.4	-9999	0
6	8	1999	19.7	4.4	-9999	0
7	8	1999	17.4	1.1	-9999	0
8	8	1999	17.3	1.9	-9999	0
9	8	1999	17.2	2.1	-9999	0
10	8	1999	14.4	2	-9999	0
11	8	1999	13.5	2.3	-9999	0
12	8	1999	14	1.4	-9999	0
13	8	1999	16.7	2.9	-9999	0
14	8	1999	15.8	3.3	-9999	0
15	8	1999	14.8	3	-9999	0
16	8	1999	13.4	2.9	-9999	0
17	8	1999	13	2.1	-9999	0
18	8	1999	14.9	2.6	-9999	0
19	8	1999	13.6	2.5	-9999	0
20	8	1999	13.2	1.8	-9999	0
21	8	1999	12.9	2.1	-9999	0
22	8	1999	12.7	2.4	-9999	0
23	8	1999	14.6	2.6	-9999	0
24	8	1999	15.4	2.2	-9999	0
25	8	1999	19.3	2.2	-9999	0
26	8	1999	18.5	2.7	-9999	0
27	8	1999	16.3	2.5	-9999	0
28	8	1999	17	2.4	-9999	0
29	8	1999	18.7	2.9	-9999	0
30	8	1999	16.7	2.6	-9999	0
31	8	1999	16.6	1.6	-9999	0
1	9	1999	18.8	2.4	-9999	0
2	9	1999	19	3.2	-9999	0
3	9	1999	18.9	3.3	44.608	0
4	9	1999	18.3	2.9	-9999	0
5	9	1999	17.8	2	-9999	0
6	9	1999	19.1	2.4	-9999	0
7	9	1999	18.4	2.9	-9999	0
8	9	1999	17.6	3	-9999	0
9	9	1999	16.1	2.8	-9999	0
10	9	1999	15.6	1.7	-9999	0
11	9	1999	21.1	3.3	-9999	0
12	9	1999	17	1.8	-9999	0
13	9	1999	12.8	1.6	-9999	0
14	9	1999	14.1	1.2	-9999	0
15	9	1999	15.3	1.2	-9999	0
16	9	1999	14.3	1.7	-9999	0
17	9	1999	14.1	2.3	-9999	0
18	9	1999	15.5	2.3	-9999	0
19	9	1999	16.9	1.9	-9999	0
20	9	1999	16.2	2	-9999	0
21	9	1999	14.8	1.3	-9999	0
22	9	1999	16.2	1.8	-9999	0
23	9	1999	16.8	2.6	-9999	0
24	9	1999	15.9	2.2	-9999	0
25	9	1999	14.9	1.7	-9999	0
26	9	1999	13.2	1.4	-9999	0
27	9	1999	14.6	1.7	-9999	0
28	9	1999	13.9	1.8	-9999	0
29	9	1999	15.3	2.2	-9999	0
30	9	1999	13.5	1.5	-9999	0
1	10	1999	12.7	2.1	-9999	0
2	10	1999	11.4	2	-9999	0
3	10	1999	9.8	1.7	-9999	0
4	10	1999	8.7	1.7	44.03	0
5	10	1999	7.9	1.3	-9999	0
6	10	1999	7.8	1	-9999	0
7	10	1999	9.4	0.9	-9999	0
8	10	1999	13.7	1.2	-9999	0
9	10	1999	14.5	1.1	-9999	0
10	10	1999	15.8	1.4	-9999	0
11	10	1999	11.3	1.7	-9999	0
12	10	1999	8.7	0.9	-9999	0
13	10	1999	8.9	0.6	-9999	0
14	10	1999	9.9	0.6	-9999	0
15	10	1999	11.9	0.7	-9999	0
16	10	1999	11.7	1	-9999	0
17	10	1999	9.2	1.4	-9999	0
18	10	1999	8.7	1.7	-9999	0
19	10	1999	9.1	1.9	-9999	0
20	10	1999	8.5	2.1	-9999	0
21	10	1999	9.4	1.1	-9999	0
22	10	1999	13.1	1	-9999	0
23	10	1999	12.3	1.2	-9999	0
24	10	1999	11.5	1.3	-9999	0
25	10	1999	11.3	1	-9999	0
26	10	1999	10.5	0.6	-9999	0
27	10	1999	10.8	0.9	-9999	0
28	10	1999	10.8	0.6	-9999	0
29	10	1999	11	0.4	-9999	0
30	10	1999	13.6	1.3	-9999	0
31	10	1999	11.5	1.6	-9999	0
1	11	1999	13.5	1.4	-9999	0
2	11	1999	9.4	1.1	43.726	0
3	11	1999	9.3	0.6	-9999	0
4	11	1999	10.4	0.8	-9999	0
5	11	1999	9.6	1.3	-9999	0
6	11	1999	7.1	1.5	-9999	0
7	11	1999	7.1	0.7	-9999	0
8	11	1999	10.3	0.6	-9999	0
9	11	1999	9	0.5	-9999	0
10	11	1999	9.4	1	-9999	0
11	11	1999	8.7	0.9	-9999	0
12	11	1999	7	0.3	-9999	0
13	11	1999	7.1	0.4	-9999	0
14	11	1999	8.8	1	-9999	0
15	11	1999	6.7	0.6	-9999	0
16	11	1999	5.2	0.7	-9999	0
17	11	1999	2.5	0.9	-9999	0
18	11	1999	2.9	0.9	-9999	0
19	11	1999	5	1.1	-9999	0
20	11	1999	5.2	1.2	-9999	0
21	11	1999	4.2	0.5	-9999	0
22	11	1999	5	0.4	-9999	0
23	11	1999	6.8	0.3	-9999	0
24	11	1999	10.5	1.1	-9999	0
25	11	1999	10.6	0.6	-9999	0
26	11	1999	9.7	1.3	-9999	0
27	11	1999	7.7	0.4	-9999	0
28	11	1999	10.5	1.5	-9999	0
29	11	1999	7.6	0.3	-9999	0
30	11	1999	6.6	0.7	-9999	0
1	12	1999	8.7	1.1	-9999	0
2	12	1999	6.2	1.1	43.562	0
3	12	1999	7.1	1.5	-9999	0
4	12	1999	2.5	0.7	-9999	0
5	12	1999	2.2	0.3	-9999	0
6	12	1999	9.6	1.1	-9999	0
7	12	1999	8	0.9	-9999	0
8	12	1999	6.9	0.9	-9999	0
9	12	1999	6.1	1.1	-9999	0
10	12	1999	5.2	0.5	-9999	0
11	12	1999	8.5	0.5	-9999	0
12	12	1999	6.3	0.7	-9999	0
13	12	1999	2.6	0.4	-9999	0
14	12	1999	0.5	0.2	-9999	0
15	12	1999	2.1	0.7	-9999	0
16	12	1999	2.2	0.4	-9999	0
17	12	1999	6.3	0.9	-9999	0
18	12	1999	0.7	0.1	-9999	0
19	12	1999	0	0.5	-9999	0
20	12	1999	0	0.1	-9999	0
21	12	1999	1.8	0.4	-9999	0
22	12	1999	5.5	0.8	-9999	0
23	12	1999	6.8	0.6	-9999	0
24	12	1999	9.9	0.8	-9999	0
25	12	1999	5.3	0.8	-9999	0
26	12	1999	4.5	0.6	-9999	0
27	12	1999	2.4	0.4	-9999	0
28	12	1999	1	0.2	-9999	0
29	12	1999	0.7	0.1	-9999	0
30	12	1999	1.8	0.1	-9999	0
31	12	1999	3.9	0.1	-9999	0
1	1	2000	0.1	0	-9999	0
2	1	2000	0	0.2	-9999	0
3	1	2000	6.4	0.6	-9999	0
4	1	2000	0.4	0.3	-9999	0
5	1	2000	0.6	0.7	-9999	0
6	1	2000	0.1	0.7	-9999	0
7	1	2000	0.5	0.8	-9999	0
8	1	2000	0	0.5	-9999	0
9	1	2000	0.1	0.1	-9999	0
10	1	2000	0.4	0.3	-9999	0
11	1	2000	0	0.6	-9999	0
12	1	2000	3.9	0.9	-9999	0
13	1	2000	2	0.4	44.02	0
14	1	2000	1.1	0.2	-9999	0
15	1	2000	0.2	0.3	-9999	0
16	1	2000	0.1	0.3	-9999	0
17	1	2000	0.1	0.2	-9999	0
18	1	2000	0.4	0.6	-9999	0
19	1	2000	0.6	0.4	-9999	0
20	1	2000	0.1	0.4	-9999	0
21	1	2000	1.3	0.7	-9999	0
22	1	2000	2.6	0.8	-9999	0
23	1	2000	0.5	0.7	-9999	0
24	1	2000	0.1	0.1	-9999	0
25	1	2000	0.1	0.1	-9999	0
26	1	2000	0.1	0.2	-9999	0
27	1	2000	0	0.5	-9999	0
28	1	2000	0.8	1.2	-9999	0
29	1	2000	0.3	1.7	-9999	0
30	1	2000	0.5	1.2	-9999	0
31	1	2000	0	1.1	-9999	0
1	2	2000	8.5	1.1	-9999	0
2	2	2000	0	0.7	-9999	0
3	2	2000	0.5	0.8	-9999	0
4	2	2000	0.2	0.6	44.427	0
5	2	2000	0	0.7	-9999	0
6	2	2000	2.5	0.8	-9999	0
7	2	2000	5.3	1.1	-9999	0
8	2	2000	2.9	1.5	-9999	0
9	2	2000	0.1	1.3	-9999	0
10	2	2000	2.8	1.3	-9999	0
11	2	2000	1.2	0.9	-9999	0
12	2	2000	0.7	1.3	-9999	0
13	2	2000	0	0.8	-9999	0
14	2	2000	3.5	0.5	-9999	0
15	2	2000	3	0.9	-9999	0
16	2	2000	0.4	1.1	-9999	0
17	2	2000	2.4	0.9	-9999	0
18	2	2000	2.5	1.1	-9999	0
19	2	2000	0.5	0.8	-9999	0
20	2	2000	2.5	0.5	-9999	0
21	2	2000	0.1	0.7	-9999	0
22	2	2000	0.2	0.6	-9999	0
23	2	2000	0.1	0.4	-9999	0
24	2	2000	5.2	1.3	-9999	0
25	2	2000	0.1	0.9	-9999	0
26	2	2000	0	0.9	-9999	0
27	2	2000	7.7	1.3	-9999	0
28	2	2000	2.3	1.1	-9999	0
29	2	2000	2.8	0.8	-9999	0
1	3	2000	0.4	1.2	-9999	0
2	3	2000	4.3	1	-9999	0
3	3	2000	2.9	1.5	44.734	0
4	3	2000	0.4	1.5	-9999	0
5	3	2000	0	0.9	-9999	0
6	3	2000	0	1.1	-9999	0
7	3	2000	0.6	1.6	-9999	0
8	3	2000	0	1.4	-9999	0
9	3	2000	0.3	2.3	-9999	0
10	3	2000	0.1	0.8	-9999	0
11	3	2000	0.1	1.9	-9999	0
12	3	2000	0	1.1	-9999	0
13	3	2000	0.1	1	-9999	0
14	3	2000	0.4	1.9	-9999	0
15	3	2000	0.1	1.6	-9999	0
16	3	2000	0	0.9	-9999	0
17	3	2000	0.1	0.9	-9999	0
18	3	2000	0.1	1.4	-9999	0
19	3	2000	0	1.2	-9999	0
20	3	2000	0	0.6	-9999	0
21	3	2000	0.1	1.1	-9999	0
22	3	2000	0.1	0.5	-9999	0
23	3	2000	3.7	1	-9999	0
24	3	2000	0.7	1.3	-9999	0
25	3	2000	2.2	1.4	-9999	0
26	3	2000	1.7	1.3	-9999	0
27	3	2000	3.2	1.5	-9999	0
28	3	2000	0.4	1.4	-9999	0
29	3	2000	0	0.8	-9999	0
30	3	2000	0	0.7	-9999	0
31	3	2000	0.3	0.7	-9999	0
1	4	2000	2.9	1.6	-9999	0
2	4	2000	6.5	1.4	-9999	0
3	4	2000	5.8	1.3	-9999	0
4	4	2000	4	1.6	45.033	0
5	4	2000	0.1	2.2	-9999	0
6	4	2000	0.1	1.7	-9999	0
7	4	2000	0.1	1.7	-9999	0
8	4	2000	1.3	2.3	-9999	0
9	4	2000	0.1	2.2	-9999	0
10	4	2000	0.3	2.3	-9999	0
11	4	2000	8.9	0.7	-9999	0
12	4	2000	2.7	1.4	-9999	0
13	4	2000	3.1	1.3	-9999	0
14	4	2000	1.2	1.6	-9999	0
15	4	2000	6.3	0.9	-9999	0
16	4	2000	1.7	2.5	-9999	0
17	4	2000	1	3	-9999	0
18	4	2000	3.5	2.4	-9999	0
19	4	2000	0.4	2.6	-9999	0
20	4	2000	1.3	1.6	-9999	0
21	4	2000	2.8	3.9	-9999	0
22	4	2000	0.8	2	-9999	0
23	4	2000	2.5	1.6	-9999	0
24	4	2000	2.9	3.1	-9999	0
25	4	2000	15.9	2.8	-9999	0
26	4	2000	0.7	1.7	-9999	0
27	4	2000	1.4	2.4	-9999	0
28	4	2000	0.4	0.6	-9999	0
29	4	2000	0	2	-9999	0
30	4	2000	0.7	1.1	-9999	0
1	5	2000	0	2.3	-9999	0
2	5	2000	0.4	1.5	-9999	0
3	5	2000	0.2	0.8	-9999	0
4	5	2000	0.1	1.4	45.118	0
5	5	2000	0.1	2.7	-9999	0
6	5	2000	0	3.7	-9999	0
7	5	2000	0	3.2	-9999	0
8	5	2000	0	2.4	-9999	0
9	5	2000	0.4	2.4	-9999	0
10	5	2000	0.1	2.7	-9999	0
11	5	2000	0	2.7	-9999	0
12	5	2000	1.9	3.5	-9999	0
13	5	2000	0.1	2.7	-9999	0
14	5	2000	2	3.7	-9999	0
15	5	2000	0.5	4.1	-9999	0
16	5	2000	0	4.2	-9999	0
17	5	2000	2.5	4.3	-9999	0
18	5	2000	8.2	2.6	-9999	0
19	5	2000	3	2.8	-9999	0
20	5	2000	5.7	2.4	-9999	0
21	5	2000	2.8	1.4	-9999	0
22	5	2000	1.1	2.1	-9999	0
23	5	2000	5.4	2	-9999	0
24	5	2000	7.8	2.8	-9999	0
25	5	2000	2.3	3.6	-9999	0
26	5	2000	13.3	2	-9999	0
27	5	2000	20.6	4.1	-9999	0
28	5	2000	9	2	-9999	0
29	5	2000	3.1	3.3	-9999	0
30	5	2000	0.6	2.1	-9999	0
31	5	2000	7	3.5	-9999	0
1	6	2000	0.2	1.8	-9999	0
2	6	2000	0	2.2	45.328	0
3	6	2000	0	2.5	-9999	0
4	6	2000	0	3.3	-9999	0
5	6	2000	0	1.5	-9999	0
6	6	2000	0.8	2.9	-9999	0
7	6	2000	0	3.8	-9999	0
8	6	2000	0	4.6	-9999	0
9	6	2000	0.5	3.3	-9999	0
10	6	2000	0	3.5	-9999	0
11	6	2000	0	3.7	-9999	0
12	6	2000	0	4.5	-9999	0
13	6	2000	0.8	3.5	-9999	0
14	6	2000	3.4	2	-9999	0
15	6	2000	0	3.2	-9999	0
16	6	2000	0	3.5	-9999	0
17	6	2000	0	4.9	-9999	0
18	6	2000	0	5.9	-9999	0
19	6	2000	0	6.7	-9999	0
20	6	2000	4.5	3.7	-9999	0
21	6	2000	0.3	3.6	-9999	0
22	6	2000	3.3	4	-9999	0
23	6	2000	0.4	2.9	-9999	0
24	6	2000	1.1	2.3	-9999	0
25	6	2000	0.1	3	-9999	0
26	6	2000	0	2.1	-9999	0
27	6	2000	0	2.8	-9999	0
28	6	2000	2.3	2.5	-9999	0
29	6	2000	1.3	0.9	-9999	0
30	6	2000	0	0.9	-9999	0
1	7	2000	2.6	1.3	-9999	0
2	7	2000	1.3	1.8	-9999	0
3	7	2000	3	2	-9999	0
4	7	2000	5.6	1.1	45.9	0
5	7	2000	1.3	1.1	-9999	0
6	7	2000	2.2	2	-9999	0
7	7	2000	0.1	2.8	-9999	0
8	7	2000	2.8	2.5	-9999	0
9	7	2000	4.3	2.3	-9999	0
10	7	2000	24.9	2.2	-9999	0
11	7	2000	0.3	2.5	-9999	0
12	7	2000	0.4	2.8	-9999	0
13	7	2000	2.4	2.6	-9999	0
14	7	2000	2.2	2.9	-9999	0
15	7	2000	0.9	2.3	-9999	0
16	7	2000	0	1.6	-9999	0
17	7	2000	0	2.7	-9999	0
18	7	2000	0	1.9	-9999	0
19	7	2000	0	3.5	-9999	0
20	7	2000	0	3.8	-9999	0
21	7	2000	0	3	-9999	0
22	7	2000	0	1.7	-9999	0
23	7	2000	0.2	1	-9999	0
24	7	2000	0.1	0.9	-9999	0
25	7	2000	0	1.5	-9999	0
26	7	2000	0	2.1	-9999	0
27	7	2000	6.5	2.8	-9999	0
28	7	2000	3.3	3.1	-9999	0
29	7	2000	3.5	2.9	-9999	0
30	7	2000	0	2.2	-9999	0
31	7	2000	0.1	3.7	-9999	0
1	8	2000	0	3.8	-9999	0
2	8	2000	6.8	4.1	-9999	0
3	8	2000	6.7	2.5	-9999	0
4	8	2000	0.1	2.8	-9999	0
5	8	2000	0	2.4	-9999	0
6	8	2000	0.1	2.8	-9999	0
7	8	2000	2	3.5	-9999	0
8	8	2000	0.2	2.6	-9999	0
9	8	2000	0	3.3	-9999	0
10	8	2000	0	2.9	-9999	0
11	8	2000	0	2.8	-9999	0
12	8	2000	0	3.9	-9999	0
13	8	2000	0.2	3.3	-9999	0
14	8	2000	0	3.3	-9999	0
15	8	2000	0.9	4.2	-9999	0
16	8	2000	0.3	3.8	-9999	0
17	8	2000	0	3.5	-9999	0
18	8	2000	6.3	2.5	-9999	0
19	8	2000	0	3	-9999	0
20	8	2000	5.9	2.7	-9999	0
21	8	2000	9	2.8	-9999	0
22	8	2000	0.1	2.4	-9999	0
23	8	2000	0	3	-9999	0
24	8	2000	0	2.8	-9999	0
25	8	2000	0	2.8	-9999	0
26	8	2000	1.3	2.5	-9999	0
27	8	2000	4.2	2.8	-9999	0
28	8	2000	4.9	2.7	-9999	0
29	8	2000	0.1	2.3	-9999	0
30	8	2000	0.1	2.5	-9999	0
31	8	2000	7.7	2.9	-9999	0
1	9	2000	2.9	2.4	-9999	0
2	9	2000	2.6	2.4	-9999	0
3	9	2000	0	2.3	-9999	0
4	9	2000	0	2.4	-9999	0
5	9	2000	0.7	2	-9999	0
6	9	2000	0.9	3.2	-9999	0
7	9	2000	1	2.1	-9999	0
8	9	2000	0.8	1.5	-9999	0
9	9	2000	0.2	1.8	-9999	0
10	9	2000	0	2.7	-9999	0
11	9	2000	0	2.8	-9999	0
12	9	2000	0	2.8	-9999	0
13	9	2000	0	1.6	-9999	0
14	9	2000	2.9	1.8	-9999	0
15	9	2000	22.3	1.3	-9999	0
16	9	2000	1.8	1.4	-9999	0
17	9	2000	0.1	1.4	-9999	0
18	9	2000	9.5	1.7	-9999	0
19	9	2000	8.6	1.6	-9999	0
20	9	2000	0.1	1.6	-9999	0
